txid,from,to,amount
c3d7f1c55b0f928739843a15b33e3683e75fe2c152604dbe678cb7d7d607fb5d,3PCYnceArb7h5CKrTwY9qKTJn4sPFvZrQc,1ExGGUyLjfqHHcyzSgU8kyJBeXwnFE6BfH,249.9907509
c3e0db4760f5897958aabecd33d53041699dd526916415864f00b7c53b328b7f,3BFZ9ggngLFDVqJQaNeam4grhUiSpvtFWc,18mgrQcDtCoD4zK6iG1XUH71HJtDaFQBLu,13.24805954
c3f687b45bb838aa37f3d154f9c54a763a72abdcf46c263578da0fb1cff9399f,39d4rAJ5AAbR9cPu6VP6EVkRLEHRG8BSCf,1GGAdxAmL16VAsoox7F4yJ6HWdu9zPALjD,9.98016767
c449d8bed120a341b2b1521995786d4b43ad1ad3110f1f03a14be7c4bf912087,3NRk6fTVkqGAnsMYiCj4gt7yCx3aNdQ5BH,1NzaXk6jm8tN8eAD2eLr5Cqha1Na9h1XY3,50.33887505
c46198a5f9bbc8d22b0ea6e6a00c666d1810cf436f28175be3827a342a48f519,3KPH83swDq1jtwaWs4M46enYpE5VZkwAbY,1GpQtSZuH7FWjucDfswDiKPER1risXhtDm,116.7367566
c48f4e5e33bca33099781cd3c008334c5de9da0f70d8c3c7882bb95ea78d8b10,3GyZ7XjcjCZ2kAa19v2ysJRW8tWod57zYm,1HCavJtzjeywHFtTBUTmPRtmy77ijpLzLJ,4.29320781
c49adb7c6570929c94adfbb6658808ec5f06e59a933f8f6812157cd7aa3a3c10,3ET7o86KSkrbAm8zoMudb4a624e3Ea4Reb,12uf8CxbccQr6EsvSeZLSiJwTCWDReoWpt,13.06824204
c4a58f9a3713ae7f7f3869ff27063c93031a751a3a0d11c301814b9bccd8f4a0,3LRbPimpYKZvQsG4cUtF6HXuegbJAmzTVL,159YjGWjudQKwarTatr53SBmcv8kZvbFRZ,15.54969382
c4cd10e2982b07333462e0765f26c1545b8a8bc9194a09e0924f96ad6c47045e,3GXkWyJhFMyYcG5tLEE366FSaPQjZn7hkt,1KXSnng2cmXz4MwcjqJicsoHzwvqfQHJv9,21.99113782
c4d3c884e10f17bc943156e0db5a12cd0d6a43d8a3beabfa677ee3561439a18e,3NLAftMCwhHfxJKw2m3fuuRcfKAyyJNN6z,13YMUYzrJHfGmHfcKPkfyXeFro1aNPBYZU,65.00969302
c4da2bd6f2365e37d9f2623ea286e837b6dd9e1ade20728f9a0b9100db93cdfe,3KcqsVmPskYBJzeHwHdxozhBBz2wyx875C,1KnmcaS4LgvuVGqXctS4NmH4a8Y3WidFXK,4.44352506
c4da6de729c4f89e02297e2f7f4bd558d50274853a135c4b0d9f3f3c6e87b0d3,3KUFdGXed7Sc6CLxis3VF68CkCr6Yp6BJN,145YKyPTuVv3N3H8zX8WWnjmdtMsu7ewvr,34.00800042
c4fa842b3f955756b25fc97f4a2d7353e7ff070a614904bb0525ec0bc59e92cc,3QeYnnwxhX9S4dEissnyxhVrnNjzcBYQBD,1Q3taDs84MDtMQUcGzWzFQG6qkquqcSoaB,24.99035961
c54364577ed74bbcb9548ad3c9ba12d749117b420dc3693bbec9875c249bb027,31i25xgEAvAa4wngmZQjuSPKArHofyExfn,1NK3tejTHHDWcPsABLEH6QxhjQY1jHVywQ,7.72937381
c599684c43a91625801bef9b07b811003fa4dcc0c6a534d2bd318093afa360eb,3Lj1jLJyRS7wC3JXyxGH4NqDgMpUUiLkKv,17UUUUpbL8vQHb9gH8iYUMCzNPkQgi3MW3,5.21807596
c5bbcbed9a4b0af7cfd15b080b76ce5c2b4f324d4ea19c5a2359f82f0dad9ca9,3DihYNtbYdPQUAdDbEvcor8SUdqKKtd3Tv,1NJGm8VCVXAp4UapQ6SX9eTcXvFMLG5qX4,5.72336798
c6412b4f6c4bf5291e6be236db9dce0931b47b4af42843fd90946e07d61429b6,3Cb3BoQwGRaqLURQjcPD5rULsVkKAM3ZmE,12RaQ1LuPbS3uZwwrYAKuZQHe3Z1y1LmRX,5.11631089
c64937dd8f1b7031b07a2726f7ad529ce861be1608065b906d3af8d60cd2d6e9,3QeiVZbwYx1ys3RxvZ66qikgAxtZEWKVFy,1CupPy6TE2ojnacFjB3mTj1dTQemxmHUaX,211.3111749
c68c462134b9e90fa84c4e14ba81e86ff6191e870366a06ac49fbb0d722bd309,3QmGwAGMPnKM4mAqhFPzG21PhpWBwuexqU,1j1qJYFU9JUmMz5b5deQXmTuHGGTSXRg3,68.22621018
c6a85a2885616ae5fb785c4f0e21ec4cca3aab90d1cb5115f13e86c4f9fd7267,34sRRk5EZgzcgHeMZMiZyUEZz1Z4WYqXx8,1CntpHeyUpLpKrMcr34tysanhUKkmHgDb9,10.06747488
c6b08549ba0b8393fb001ffb11347d77889ab3bcc8e642f5b9376d1ebbb7c510,3EJKcFp9X9HdbixEm2yo6CHLUhNbi1fxqn,15HjZPW8d2ByesZkLBuG2xNm7RDD1KC6Ux,38.19108202
c6cc0c198f3dfa5d0ff8ee341ceb7b13717185bf2f6bf18caf599947e26e7b00,37w6FLzCEVrQLPhZN89DSYiUThu2G8BvHk,1DUyQJD4WQorLND5AgrWfeWyaXexMjpiev,413.0361944
c6e6d72038d77fbe5e2c6abb46848f67db206a0a4c1e57699e028f87e8a38e50,3Jv477LRD5fR7kQQqxyCLZosV3tSeDjKeL,14mbunDNQKs3LCudX6jqizRw7V6ShmETvP,27.1659842
c6f7bc98c9544ec8d908cc27eafce14c19f220563fc5d50f1b3be8b33a700f04,3KzwgJBvHyZanRHbCHwFjadVZ5yV1EEo1x,14mtyb6z5Zyd7XUf1LEnjUfUXpVANwmhbM,12.70821851
c70fe80043064691ef520dfee0e32a9e016b18be95ff5a3ccef182f89a21a18d,39o6S3tczJRs4M1bMJCaaEHfc1SrV8jx2X,1J4nboFYatp3YC9hy4LoWzrxMTXuuGzBo9,29.7674912
c74334ad199319dde12ffc4791622aa8592fb24eecde506c00a2c5542d911040,3MDkrXQCiAtWV8gW1bxpFcmxk6bPpixuR7,1PsxciwvwDG3eZ5VWH1YuCuxhcRTrLMrrr,4.28295451
c76132ec679bb1b7db7014f37fc4b80f27c6f9868e3783a86d2bc1fde43fb70e,35uCoqERLy3kgPBixvu5yQ7SfEnq43dDVX,1Fk89zkGU1VT8M7j3icvsxMxj1SVqJJ2Br,22.95435961
c77d5f4a17d03a4b1c2e22c95942f487c8d8fd5eed10c8e22346cee818ce4cd7,3Mib9Gq6LBzg5eC2tUpQhEKiH2rEBMuBQq,12F9dH89ayk2gxE5NhFmAF1SZNCYfEgfMz,53.16549084
c7ae4f39d424fed5f730bf1c87df894a0a083e76ffd40d552992365cea97115c,3LJyZB163dy95fBKCAabhEvUJTUzHxm3Y9,1yqLrUme2qreEA75sr8NijGu1obRScXK2,5.72963824
c7c9103a4682ac4672dee0e75052ebe9058e9b222cc42a3a877409eb4cd744ae,39yHaWcRsxaohW4LT1abGNSmcLcVQz2JL1,156e8QX4WceboNfUhSDNZf9vjqPpQaYTNQ,38.83788308
c7d8e05ab0acc664c05ca19f5febda003c5160a62833b6d6a2bcd485655d6d71,3PcxtsyGvRimbMBvSZJ5hjYJ3xgpLw7ndD,163ASx5LTbYrEs3jSQj6S3GTjeZd5oVib2,54.73341504
c82ba57fb54c3a097ed0b05efb6b5f209e6e56a7665d2e9f01e67f1b69c1e955,3FTxJT34kBBt2HS6sSCk65LYZ2WiqmGSCo,1Ds8JEotJZEJHhTQhMJbmKbVyrxYfxc3x8,63.24997205
c85dea908565fa0d2ea0a9966ace3f990bcdd0bce0f86f29a35c76951d9b8e86,394JnnPeb3gfgV67aCxepR4MG5dPjEYyV8,16ntdipDmbL5BwiicNSzgNnPhtyqg3Chk3,134.9989784
c8a36dd511934a00df343be8d480f2da7f3f26fe1513a5badced046ae647421f,3A99rxThKc6pPGPe6HTM1Posu5hJ2R8DwF,1JWxwqg11KnwQzx2TpebFpQYoHV712kMZ,8.02046857
c8ffce0d896db8a45ade430fa9176daaebad4d08888eae566cc0f7acfadff679,38CNGwi47pkf8a3hsa9H2dp717wSwCmcNA,17W2UxzwiPGGBRPKzTu3ynnPZTXdqwCmck,4.81189498
c92e3f429c1c9943fe7780e923f8ac34c68a98277a913b3de85a826d1615fe53,3KHB31ZqJqWnrbK6bXrtuCCQgMGCn6Ntei,1HyKW2F4dijPvFyaX7x8iNXecTzZcut1Ay,6.17392236
c94ce25a6f2543f7f3da2e25a6d2ed4950b42aaf6fcd5ada6e273d116f8bfe32,3A91Av2rvLQic66YftiEHr1vsNnfhd7u6D,1DFe1uK76K6PgicwL76AimLohhPRkUJKpj,4.70726031
c973082a977b5300cb2e9f623554e35a862624e25b213cf32890bfe685419189,3NjCjRVZKJzNTkHkdbzQRif6xvcoA4f6bD,15NunGfgqh7rsiDzvHa8rt4XrybViprWGy,9.958835
c975e7d7006ddff5d25396ecd8e3bc1ee49f136f7531b569311ba38777aa9766,3HaT61WseZHAvnPUiGScB7w1Z8mANLWPhq,19ko46Bsay9mgXKK3YLFVXhNVZ8zfs7fGU,390.9320429
c984f5b12e0f63443d53ee83c521967049d32f15ec331b4f2bff20d763a21756,3NmWdyfDK5DTpMPSLjFH3d6WEmFLWKXwYX,1JC1UJ8drEjwAEjQXnKp9aAsaX3wyecBVR,6.99035961
c9abc6a866160827c64aeae1fcdf0f98e397b11d0eaf4b918d243b21b16d22e6,32fNGdeUbNkX4c3dcAKADcBajpNMKvVErh,1GLwjEHZ56EEgZ8jjvQoQftEG6xSZT7nPK,5.55035413
c9cf12a54583ad516ddefb393fb974d42a29795dda6dea7c9fbceffc403d4f30,37st4uRSMKBhoNELtv27uzNNibeDphRuUk,17g61e3WHZ8K5FKShZeKqN2v6dbmk7DsPt,16.76376054
ca007b93315885976401a27b49e487518b7a48e988b2f28c48d713ba974591c3,3AkWrr6xbPmrwY8sXDwUf2tSoVXwr4V35R,1339yFZ4wajhFAek9jCqiCrgtmQa5RXw7R,13.74164533
ca2a8ccbea75a16d6b2f9b8ebce52bf4bb81d29585da0d865c8984b8200f7766,3APKtUcYRsr3D27dYLtHjiazgykHx7pHc7,18kzgou7ASLXSx71Pw5QcJ2HxdzhgsnVzh,152.9223199
ca6bb59af96f77e44adb87382fae43619af5b06c4ca395c21c03c38820d20679,3CMF5weBE7WyM66iP3i7VScriapnZqM63D,1Exv7KjuGtoGLq5jHcrpVYyvbPZSunWtM9,58.99079892
ca75d53d9ae2d687fec9e3cdd623ebcdf7262aa7de8aa573c2624c4ae993935c,37FZ2eSJrHHGgSoj6s56Xx3vYi1mLQVHna,1FrLR6ZbgzeJ1dUPGZGo2jdS9ifgF5rWgY,6.24704827
caad4e65353c8b248b7f95e81b5d24ab993f27e7304cdf1a0f7046310cb7262f,3MwC2gs8C2Swxwep3sqTNtFvgfB2hvJi3n,1AoHFwiUfUBKg5DodKL3224Be3s4jbKbPP,18.79740341
cab6ab246c02f5c8ab05b0a349987151e8de3e537a1cf2dd15a1452287912450,33bLKFsJ6smH5pxxqPaEFqtEMRowrjoGpu,1LwJ1jinvFN7hcQePP2GijEEfVxxhqsDaH,244.5578611
cab838b67fabd37f766ecba44abff92ea29160d38237585897788bd9d852c90c,34Z1fF9bZ3x9sAsmxwkZiP2eqEeRAadsA8,13oG5n2xRhEEBeSmnN5S9aFWWMGCvNCVy5,6.2171799
cac13ae42c0f29b9ef4d22a0a8450e7d0e236347fc95d430ee9b867776f979be,3KWFBa7XTTygMZZ7VJoppyn9hAKh2SpYjY,1AgfHdMDX3sJVzzUwu5tM29TFRH9nmCv8e,46.94532321
cacfeb07fe8aaa34806fc7f87801487da98d5e1ffa0aaa59fe69be4a48b3276a,3GrSvRj2PiLijLVuH3sbsjYa8vbNByvEEK,14PYJWh8xw1kFS6uBUXzdtUzc9znzM9yqG,7.58510935
cadc69f3333e68f69639c57de0dfd51e2219e2726f25c385d049eec60b361f54,3858jbnP4x5Mqo4AX6xr5TDp3WgvW4F9zr,19nnzyCeWcxffiHfHhjFZGsqyBaACsyKeT,4.05083222
cade8237a138e6191d3477e20912e2c07d8bbda14d342139f0fbaac009a6c2b7,3AUx2VoRG8bx6j7U3dFzD9zrwVxH4SiXLb,1BmRUZ1NNsxNC1xeYeMTze5A9SA9QGUhAr,7.48368289
caf96d6e03478ceaf630aedf10d9c9d6d450a3d5870d8db9494c8cc3ed0095dd,38ogsgzW8AK3bpubsnNeUeu6iqzodRsjiD,1NkWYyooC7snoizVizPeoarL15GXaAWDGH,90.61746281
cb4b1b56b337e5aff752590fd36f79f3bbf4e849a889badcb54c57852491f2ee,34wC9MV44nwqtBYrgHFpUznVxLNr6Wp4sn,1J5MsCwT5YKoHAuqHVWb14VE1t1xHTnDoD,4.99006632
cbb0755e2b2ffa650796e3f16a4f3e34b0faa801045a1444af46ea1a6a6e5cc3,3KDLeVHhgHEBcJX6VekJFccdjk3TRvAQJZ,1BRUwVKT1Vsxe2uhbmrashJaQSxtxc4ind,419.9920973
cbe4ea7a8afb4fb1765fbef449f0186d4bf8f01abd83e20d38640bf429a1a4a3,3PaTxP62ogWm5cTxiQuS6X5hzFxLtuTDGF,19ZNE1vqWWtGPdqsp5FoWSvJJ4boWu68so,30.38577561
cbedf5ca539aee011813dc3e6b9b22a6e64d2118dffdd84063c5811e011f033e,39BF1Q79f3Xrup2vA1N9grxmGxQifQpwxQ,13jAHbsyFhUQEc6t7pYN2wU7gjpn9Zf8NL,6.42303905
cbeea457e8b4ede3d79b5be9e6095526bf5f9f8305ebc884ca083dc91e589735,38fCeX89cgj7UUVifMcBhPYFQfvzSSkMi8,1PXJDhrUVwmNgBXq5Z2QyCME1c3TpSfCNV,17.18259982
cc67222388cad40265bcaaceb9f961d45e0eb74df6e05de80889ec938a909e07,3KBWB4e3NWS6qqTQZfSyWDUtvxbypaWjVD,1KwXdmu5wJpZmtfzTrQoazM58Xqby6oUoW,10.2297383
cc7bb984cd01a80f5448ef86a5271cd556807eecbbdce6cc5ec3c46882a6d8c7,3HP5TfBbyHW3dCA7vYbRwBtnfii2zfe633,1A6FdJ55KMF65casJjPxj7GJnzzmVH5GY3,10.78662613
cc8b4250f0208e48d5b49c0356da7173cde6513a3ce22934e7cc75fc5fe92488,3GKyyh1cibyz2hGLFzzymodXPG64ioP8Mp,1FnfHCKDU799jLiNWdHMDHfudQpsRCYDx4,15.37356959
cc8ec553e9a4ed64fb060f6ac8a2f2407a56b8281f37fca235768adc6996baf1,3Q9eQiGmYNjjmeaUqJRSTF3n53AZBNrxSa,1JKWN3z1fdLjQrxkU2bGv4eaCDDBJJJLTM,13.93212868
cc99a7e77c0a51f229636e29eb216058403102a989ba3150bdfafcf43c57a3b1,3QkJ5rE1hn1xKEwasu4H2p1JNYgn5WNAwu,1KtY2Wq1JsgyGV4y1GHTw2u4EJ5JV8ckzh,51.24289181
ccdf8d3656545bc4d44d41b05e70285722049492a2d50ef4e4d49eadfceb27f7,3QvGLxK6HTSu6u3kkh8EYs1uF5p7X43cBC,196QcfVaYPWEhPA1gqSTkyV5RAwSnm7Wen,60.6513551
cd0e55e50760bdc87a6073a0f1e96701119243fe01ce06482fe258b2864a4fbc,3HXC6tNvnpvL5VrmhX8b5AoeFtRgEWtpgB,14t94n7UGQVvHmfSuNxfM4N8esLNKp4833,21.8121106
cd3d22d91734b7b573222e8e7cc34a2f50caab3d9660bcd650edb1957771d877,3AErmekQQrABPeBtjG2UHyCB21ETaqGU2x,153F7FZoqiZuN5jLoCPojDonu2LsD8mq8r,14.4693117
cd64962592ffa8da6d8c7fb9a3130b3ee0a1cc22c69c14841c592d9ad8aba35c,37ota6nU8RdxYR6FQxorRr1dZyauNUVpTK,1NykPS6vD8NLAxNvbtNYKSkCqj8NPeNW2v,10.98323067
cd73e12280996561689bfea0e29adc7031ad16c0478483ac5db8993ead4a8635,3NtCzmaxiKGM91PQNfxxysNDSZ1QhTq6Hp,14BETbWVHL6WeubuWJ5A5oy4SFXNL11Gxq,7.53445344
cd80f907e500860b8888eee75a56fc958488fe06ee9f694fd53f8349f477911d,381Zv3r871LW1d4YfsZ6uFrCDUT1wuccNX,1NsFcyzr5EDPBrMBJjmdTCTPGcZHLWVCFx,8.99048932
cd83e471ffdda2e4338e78ff8a0906871778c25208e9fc8e28a3006878741131,35VhsPB7P7Do9jfvtmpkHEsSifwf4j47Rs,1FxdLjJkjTZMr2UXMkgFutXnSbBfwBLsKx,4.94176366
cdb0da1ec7fe8d2464c77e95794ab8d59af1a38e88f820841067f237acdf0d3c,3LsJ7oKNL64PH3Reto8g1FTDjv1CTGMFLc,15noWgDgaeaQoZV4wj2nfcVGfcjeDTX4Ym,57.3614269
cdcbbf1107e5229590825091bfc900f6c484f8a4481b2c6294479c2645b8db6f,3GuCxPhMJ3nBw5oymsosMbgKQKaKYR2yTR,12ss1ygVcFC2b7567zMtHDfK44WfXhyEVe,25.20502067
cde5104b61a3e4d278efdb29f25ee7790c9d4da47da4e4fa0bb8f7ca30c3c009,3PjnZK37qo7ku7Z14NYkY98hXDkKM6pcTF,1FzdCczr5QnHC1qfS53Yq5LehTfQjWsuhB,14.74344442
ce088c55aad9dba90dc6bf495c63fe26c2b789bfa366b0d02bdcd6cb00d64d4e,3JDavNUJr1CiDiTdCmtrtbRWYnU1VTTG4a,1EMuJf4hpKZPFR9FVdv1me6yXB78DiZ7X,4.99978396
ce0b2bb3674cab6cad67b7de7975877756ba9cbc035be8a1fb742c85decc8c02,3CoKBhqMXjnbweTPyN4AotckLgEfRLYUKr,1FjqURJ5M57nFKcuu5DSpBfcjkr7mBqzXK,10.49048931
ce138c64cfc62ee222f6ef8bafa712ef45aa13b5f935f86c6f21903c3fabc022,3CRxiT9Zd5QHcXSp1NvLAktXZdKj4hr148,1AdPSbRHiEoeTtkGsaDeih85fA2H3sMxMD,7.32623973
ce1c95b2fcb4f2909355ac68794189c97fb70ec3a07339ea3098d1f40e99f1ef,3BqJvb8YxXfer5Vbnwmnx4jovMPaZgHu6G,12QArUBKyMWtRoEg2Ln6fYs45uV3XnbhwT,55.49702112
ce587d7fe041452828a91f3854a7ff021fe68414915ea4df54958402ecdf31a8,3GuoETt9yoAc1bRyR38AFHtym1SN9CnT6G,1LXrGKnWrnYjVUsm3yhbKzn9SqoXzDU4dx,250.6906223
ce6a3de96bc18c22e9e02f2347208bf8d32e86dbc68be145461f631034f3d21b,34hW2r9gtzAE7uefj4AS35UAhrMm8KnV58,18xjS7Rsk2szYQcfU1dZzkvWQFM8riAnn7,28.36314906
ce80c50225e9c29046825f752f370b9e6d7b2dd7695ce7ba5a9ed646120bf794,3EFZKUS4G1ptxpK5La5TCfQ6SAAgteaW5j,1KB4BqHsr1CTspiDQEW7LZdtcdPTHApvAM,6.90614311
ce831fca875134bb628ea3ec3fb424444a2d6fe9c6f83241a547cd06dfcc779c,3NHNi1KMKqv847jXkYeG4oqERCf3So7HKp,13dW6if1Lc2ywG9qfmVXuTBWYz4FLSLdQX,54.64581087
ce8493aa81bb00a23c2168a123722d77ef526a634b73ee36eba6716f4b4c2a16,3KyUYa12har3qkWePubqXchS4ZrabUrPYH,15kZfLG1ATnMa6oHZ9sdo4sZcfE4bhZHjC,5.04826291
cecb13fce6a5f870929bd8c59f09fddac46bc60b272fc126b13d79e4a559ad1a,3GmJpuAN7X3Xkw27nsShr6ygjvcW1XF4qE,1CHChGp1cziiEMcrvmdXQCguwzaoK445eS,12.64847777
cecc641b679bdf39a60f636651fa5de80e51c20f3dfa8c69784c63b54e75e32f,3P5jurfKgUuGoah9PoLaAGdbtatvMHMvdA,16BPYQF3kAQVC3jujUxRLcoHDvNSbydmPq,12.76478286
ced5f82af634cf996043a54bed34e0e637dfd93a6af6b25885bf99f86a450997,3AderSrBKfN4nBjp5oBGcV9PZYdCDKLPwZ,1CZ7VXJBG7TcZ5UHs7HN4JHSJGHAtqwR6u,41.87794817
ced663a6dbe3785c9fa2e137a741a63cddbdb6494a1f79e87d9739c73c172dcf,3GWbRW6SGn3tPSxt3asbPUhTpFceGnjDVG,1H4CjL5jUsCXP85XZ5kMC8JMPiWnsoTmxc,627.6168617
cf3a533314997ab7cbb7b6ad9511c69121204b5fb344adf37eb35b52a5e060e1,35ouPwFr91a17aHujb9ppHrioUyhSf2Pm6,13RmgyAVBfsNbaBpYFgpfkfDE5wsnu2PeA,22.13184808
cf5071f67843bdfaa2be64f735fc665033407dd9845b165b714211cbfb6dc9bc,3FqYs8FWWyw6bM5StrUQ4UQnLdPsDdENRb,1LTKYguSFGQQjgqfPE1Mrzw2EjTahJUwkU,29.9103596
cf679a053754fb40840b6d2a429a5b0b7002e92af705302ba439cc8c000f31a1,3DHASA2gEtjdGUdWsAaWSLHvtVMxEAPCKk,17wUNoDKWyBiRUmD4xMNgH3DrwwrGiFgAZ,11.23038883
cf6c71d0cc39879a4a13fb91517de3d950e0afef0e9bee30ad11ca86ad5d3358,3Jpe82vFLbBcNTfnr3iEqMyhxzeB7WyLhU,1KzYzt5sr9r4jZb62tgBv2kwxsqUVziBvq,11.05051862
cf7f77ce04e418a82b31e1a75bc4973bc4165f4521c375d1e79eead4310a64bd,3CaQR52rhDrxgGoUXNKnm1JdFLvmaMJpPL,1CR6dUQLAWg9a8DNcF9YDmach5Rej6cTzs,5.44660337
cf817f1d227d496aeef790632fbbc8ad4f05146dbf0e531ec41e62ce82a1c8a3,3MUmTYoJdas5CBTiiBqpqftLgDmcyTuRCR,1Gk6Dx25nVjvdrouZ9N85WwJbnxdHKYpb7,8.79365896
cf81b4cf4a717755a1224b3386bdb7913f0e142b2f6abb41ad7daea84476aac9,3AHuBvhGbiqkx2UBWRT664BV8CdbLhoPZK,186ewmDy36eiGK3nT11818jh7n7xKKG3p8,92.84461359
cf91f1deeaddf780e9ca828344ffae748c16a6de4ceeb689ce2a7942077b3d1b,33Q9Ak1hZAd9NSASvFLjzw8e8GRH3W5Gh2,1JNVLLt7mtGnhbvAMFzw7P6LkLMjtKMADM,7.18329119
cfa26b85bf4601f4470dbbb574b5e979f1c8323b40756f651c97fb0b942a197d,3CoqFPpmCSdWhdrHENMDwfNbMZYY2XMqcX,18aYoVgrvxNjfpkgRhUPbJrvJEyqgNQyoe,28.32613341
cfa34753c524a20694bbbf3daac3eb0b6e0a45642097d5100950e90b2995bd08,35kBbgKtrT1MAhjchCff3yTd3EUT6mG6kT,1M1ocgRdkhCq7Dnhh1wXemNnQdtkrepU7s,13.56946171
cfa3f4981e2c6246a9b03d24a6b46c12a796a5bc285f82bf4787880aab0c4bdb,3HE2u4QGj5c13fGMp5ci9srTxHSQrxVXit,1AFptmpkPBUR6V1p87PAjuA1KQmAVTXaVW,4.19645019
cfa99ec2583e9ffd04a9a9a29735c4bf9905d777df8c0de8f9d96852c4a35744,3Mxi7s7pLvTfA1XYVvDrXXHB6vU6kpPMTw,15SREQ4bVdN8e5srfg89LZrdwA5DAGAjbr,7.5371511
cfc34c552c4117b47af95104a5f9c267d0a6b47df75ee0c13faecc1feade8d9e,3GgSkrBmTafUH8YKST8De2JtySESb84c6A,1KFafc5XwZdhDNACJxpm4pJRbWiR3EDXYK,6.57387586
d01df0e064e7893fe7a011299f41e89b49f62c54ab251c76f83d03f95615fd09,3Gv4NvwTrBLGyS8YDk9xM9woTBzwDygkvW,19wYPbmAXG8UCgKqfNQt3EjYFMzh8pWAxx,11.75706663
d05be119dceb04a9e3017bb3a1d3fd1ca98b86715d65814c4837a1e05dba438a,3CiU2copd8ptinwoj2dB1ydi2G5sM6gsAM,13Shms8Wxbd7yY7UF9VNkwceyr17KKp19y,66.83395266
d069f05f8f44140a6d0c21718cb55ec0c73a5ae570858dcfdc6c4fd84899b93b,39UwhKq2RxQXYwwQ2SL9SETWbMiuWHnrPP,16iHvDAAXGnE3LcQxpXALdHpEtWAycZjZc,33.83826831
d0aea90f016b9d83b9e4b142f81d545cc730b8d8bb09a6f57b2141f723d387f6,32LYj6bhHF6FjKCGgyzArsTpRvmL9hrj5y,1CgLf3KJVh3NYkB8KNhXSqVYAHRRxUM2Dc,13.8695549
d0ce31186a6713b164deeb42560dcbc5c5e5f4e34faae88ebdacc2e269e787a0,3QD76Mpsevi6zBj4MNURdzSL9i5UEP7UJL,1E3WSrmWsEQmNQEwN7bmuhD6WpQR6QS2S1,10.66058602
d0d2e6ac10501cf876cf833f064822db575887e9a39bfa20f438e281f52c44e9,3MYcNqTJ4mjV8qhp9EULFJEsZ3F3LRvUeq,1PLUcWk663QQgZLUQKuf9XRnLAUWuXT9EM,35.01672324
d0da451e45f5a942a4969f7857f3344f97b7e576288292964e542a6330f256a3,3EPKNwtxe4P9PZicJGBVL4RUxX1JZZb9c1,184LqqNCie21hcXWWwRHN3H5saU9K3DHE1,40.82341438
d0db835ea42c50ebb946231e41d63f1a42fb722735594752d168906cf9c8690f,33LK8GxvpraUfXH7dbrAFY3azFEVRWGLnN,14SM8aZz1Rcot6RwMGouyiRgE2Yhcooweo,22.94223271
d15d2a0b21ca5abc69705bd4b280b06848becea0ac0af57686ae55aef01bb851,3HR1NFtYeDtMMsh72TCF7uBufJj5DMfBtv,17tNyb5j1M4i2x4DFruHDJDr873Lsf5Hve,4.41530612
d1960fd045491976e3b955c8adf8a5f7d9aed65a55e5ef8ec330496fddff1732,3CfknFAFRzJYcFvax8uf7njDVrnx8AwW18,16VeZUpBCqZ587ypgKKQXinNnwXJbY69X4,14.49914027
d1bb808e4d881bb4cc2be8fea629ad024b090b491bf103e5650ec3fdf0292bbd,32yNwdtkGXNoJDrQrpdPcewk8KC7xi3ncs,1BV5HrNkdPoNPNu5ZTNYC4Sn2sdRQZeYxZ,7.88799232
d1d2fa095d81b71efe5bd9b6cc68e5e8ef05ea1026c1fe4e431a6db91b0d07c3,3AVNtQiaxiPxTHVFa11ugivMyLVtUsiHkJ,15chSiqnhTVCKvz5Qq7Yssohj1zYBboAnt,12.71823967
d1f5973b37e764f6c3b7fe40b93d5ef92e78d3f5091352726d3934dbd51b0b9f,3M3cumJL4wAndR2wPBAAZ7qwZj87crMDJS,1B9RoJ8b3TWXcWqQw3A8oXYSXjm94sNENr,45.41138487
d222a58e594a98ee28255dd74ea5fe8e5ccefb2a3754e950e1c5d9e9c8050887,34fx6XtFJuiCae83VTsZW3mmnj9cM9VNoV,1DZEa7NxuGD8gJ3i8XjG8CzpDwu7ubELNC,6.73268797
d24feb63b36df2be8a430784d6375e83bdb29a8473e213e2e137764e6b33141d,3M4Yzif6XTFGnqRi45X7m52yC41TKoji2p,1NfENzKrUDHmD9yHZ6M8Zcfc5RD5FERDgv,9.50124849
d290c1c7e2f48eecc0a9fdda0f75dc5ffcd74ed5d9b13725b434d4ba71e7de40,3PiXJH1YRKZaEJe8FRUKUqp7w6XbZeFgeE,1BVdiwU9LvAWKAYngq8aHRdhZHHWmAfKs9,39.86080172
d2a5601c814f20010c497f0a87ff86b2c432a420db545a645b5b3326dad223a1,3JUW4DCej9y4JuLBDZXGcaXDz7qwrGGq5b,12TYhbHH4R9Na5GKvbk86RkX46wcLZYsmB,66.41421388
d2e3dff678468d4b6919cafe8ec977243263f785c206959b8f9cf599d6eb3d03,31iSxMjGJcigiGfuyJSoSQDMkaFjnnJesH,1AJaxBoBjBB2bk9Tr1sKxiGpU2FyBSWbau,6.9277778
d2e89ae0c7f29d6f2f6c6de8cec238fca36ac702b0fac84f1d613852aae769a6,37fE4fFPons1mhhdvxVbMuvpoe2iVm7fRR,1A4yphce3z7VNrsXGFt9wjqFSzbuFW6B8y,15.38047891
d2f3ab4f44471f34253c42d16c2c8f8c2c6311c99d64e8cf71e887f439860eee,34R6Cw5tL8nymRkhtqoEKLiLYhh8u2HaMh,1HcTgeRQEvpfq7Kv7sdsVk9VwqDHXeExxD,9.01792875
